well_name,depth_m,lith_code
Well-3,1590,10
Well-3,1591,10
Well-3,1592,2
Well-3,1593,4
Well-3,1594,2
Well-3,1595,4
Well-3,1596,9
Well-3,1597,2
Well-3,1598,2
Well-3,1599,8
Well-3,1600,2
Well-3,1601,7
Well-3,1602,1
Well-3,1603,2
Well-3,1604,6
Well-3,1605,3
Well-3,1606,10
Well-3,1607,9
Well-3,1608,4
Well-3,1609,8
Well-3,1610,5
Well-3,1611,10
Well-3,1612,7
Well-3,1613,4
Well-3,1614,10
Well-3,1615,9
Well-3,1616,3
Well-3,1617,4
Well-3,1618,8
Well-3,1619,1
Well-3,1620,8
Well-3,1621,5
Well-3,1622,9
Well-3,1623,7
Well-3,1624,2
Well-3,1625,4
Well-3,1626,6
Well-3,1627,1
Well-3,1628,2
Well-3,1629,9
Well-3,1630,10
Well-3,1631,1
Well-3,1632,7
Well-3,1633,6
Well-3,1634,4
Well-3,1635,10
Well-3,1636,1
Well-3,1637,1
Well-3,1638,10
Well-3,1639,7
Well-3,1640,7
Well-3,1641,3
Well-3,1642,9
Well-3,1643,5
Well-3,1644,1
Well-3,1645,2
Well-3,1646,10
Well-3,1647,10
Well-3,1648,2
Well-3,1649,7
Well-3,1650,7
Well-3,1651,10
Well-3,1652,6
Well-3,1653,10
Well-3,1654,8
Well-3,1655,4
Well-3,1656,9
Well-3,1657,2
Well-3,1658,8
Well-3,1659,1
Well-3,1660,10
Well-3,1661,1
Well-3,1662,2
Well-3,1663,10
Well-3,1664,3
Well-3,1665,5
Well-3,1666,3
Well-3,1667,3
Well-3,1668,1
Well-3,1669,10
Well-3,1670,4
Well-3,1671,10
Well-3,1672,10
Well-3,1673,2
Well-3,1674,5
Well-3,1675,10
Well-3,1676,4
Well-3,1677,9
Well-3,1678,8
Well-3,1679,3
Well-3,1680,4
Well-3,1681,6
Well-3,1682,1
Well-3,1683,10
Well-3,1684,3
Well-3,1685,10
Well-3,1686,3
Well-3,1687,10
Well-3,1688,5
Well-3,1689,6
Well-3,1690,5
Well-3,1691,9
Well-3,1692,7
Well-3,1693,9
Well-3,1694,8
Well-3,1695,7
Well-3,1696,1
Well-3,1697,5
Well-3,1698,8
Well-3,1699,2
Well-3,1700,7
Well-3,1701,10
Well-3,1702,9
Well-3,1703,8
Well-3,1704,3
Well-3,1705,5
Well-3,1706,10
Well-3,1707,5
Well-3,1708,7
Well-3,1709,4
Well-3,1710,10
Well-3,1711,2
Well-3,1712,1
Well-3,1713,10
Well-3,1714,8
Well-3,1715,8
Well-3,1716,3
Well-3,1717,4
Well-3,1718,3
Well-3,1719,3
Well-3,1720,10
Well-3,1721,2
Well-3,1722,9
Well-3,1723,2
Well-3,1724,3
Well-3,1725,8
Well-3,1726,5
Well-3,1727,9
Well-3,1728,6
Well-3,1729,9
Well-3,1730,10
Well-3,1731,8
Well-3,1732,8
Well-3,1733,2
Well-3,1734,10
Well-3,1735,8
Well-3,1736,3
Well-3,1737,1
Well-3,1738,9
Well-3,1739,7
Well-3,1740,3
Well-3,1741,10
Well-3,1742,8
Well-3,1743,10
Well-3,1744,3
Well-3,1745,4
Well-3,1746,3
Well-3,1747,3
Well-3,1748,9
Well-3,1749,9
Well-3,1750,4
Well-3,1751,9
Well-3,1752,9
Well-3,1753,1
Well-3,1754,9
Well-3,1755,8
Well-3,1756,8
Well-3,1757,9
Well-3,1758,7
Well-3,1759,5
Well-3,1760,6
Well-3,1761,10
Well-3,1762,8
Well-3,1763,9
Well-3,1764,7
Well-3,1765,7
Well-3,1766,1
Well-3,1767,3
Well-3,1768,1
Well-3,1769,1
Well-3,1770,10
Well-3,1771,3
Well-3,1772,8
Well-3,1773,2
Well-3,1774,9
Well-3,1775,4
Well-3,1776,9
Well-3,1777,8
Well-3,1778,3
Well-3,1779,1
Well-3,1780,2
Well-3,1781,6
Well-3,1782,8
Well-3,1783,8
Well-3,1784,10
Well-3,1785,10
Well-3,1786,9
Well-3,1787,10
Well-3,1788,3
Well-3,1789,4
Well-3,1790,3
Well-3,1791,9
Well-3,1792,6
Well-3,1793,6
Well-3,1794,7
Well-3,1795,3
Well-3,1796,9
Well-3,1797,10
Well-3,1798,7
Well-3,1799,10
Well-3,1800,2
Well-3,1801,10
Well-3,1802,1
Well-3,1803,10
Well-3,1804,8
Well-3,1805,6
Well-3,1806,5
Well-3,1807,10
Well-3,1808,3
Well-3,1809,7
Well-3,1810,9
Well-3,1811,7
Well-3,1812,10
Well-3,1813,2
Well-3,1814,10
Well-3,1815,10
Well-3,1816,2
Well-3,1817,5
Well-3,1818,2
Well-3,1819,7
Well-3,1820,8
Well-3,1821,5
Well-3,1822,9
Well-3,1823,5
Well-3,1824,7
Well-3,1825,3
Well-3,1826,5
Well-3,1827,10
Well-3,1828,4
Well-3,1829,7
Well-3,1830,7
Well-3,1831,5
Well-3,1832,3
Well-3,1833,5
Well-3,1834,3
Well-3,1835,9
Well-3,1836,6
Well-3,1837,4
Well-3,1838,2
Well-3,1839,6
Well-3,1840,8
Well-3,1841,1
Well-3,1842,10
Well-3,1843,2
Well-3,1844,10
Well-3,1845,9
Well-3,1846,3
Well-3,1847,2
Well-3,1848,4
Well-3,1849,6
Well-3,1850,1
Well-3,1851,5
Well-3,1852,10
Well-3,1853,2
Well-3,1854,8
Well-3,1855,8
Well-3,1856,6
Well-3,1857,8
Well-3,1858,3
Well-3,1859,8
Well-3,1860,10
Well-3,1861,2
Well-3,1862,7
Well-3,1863,3
Well-3,1864,9
Well-3,1865,8
Well-3,1866,8
Well-3,1867,4
Well-3,1868,1
Well-3,1869,9
Well-3,1870,10
Well-3,1871,1
Well-3,1872,7
Well-3,1873,2
Well-3,1874,2
Well-3,1875,7
Well-3,1876,5
Well-3,1877,2
Well-3,1878,3
Well-3,1879,1
Well-3,1880,1
Well-3,1881,9
Well-3,1882,10
Well-3,1883,2
Well-3,1884,8
Well-3,1885,3
Well-3,1886,5
Well-3,1887,5
Well-3,1888,9
Well-3,1889,4
Well-3,1890,4
Well-3,1891,6
Well-3,1892,3
Well-3,1893,6
Well-3,1894,10
Well-3,1895,9
Well-3,1896,1
Well-3,1897,2
Well-3,1898,7
Well-3,1899,3
Well-3,1900,5
Well-3,1901,7
Well-3,1902,2
Well-3,1903,9
Well-3,1904,1
Well-3,1905,6
Well-3,1906,4
Well-3,1907,3
Well-3,1908,4
Well-3,1909,2
Well-3,1910,4
Well-3,1911,4
Well-3,1912,3
Well-3,1913,10
Well-3,1914,8
Well-3,1915,6
Well-3,1916,9
Well-3,1917,2
Well-3,1918,8
Well-3,1919,4
Well-3,1920,4
Well-3,1921,7
Well-3,1922,6
Well-3,1923,4
Well-3,1924,4
Well-3,1925,6
Well-3,1926,10
Well-3,1927,7
Well-3,1928,9
Well-3,1929,1
Well-3,1930,10
Well-3,1931,10
Well-3,1932,7
Well-3,1933,3
Well-3,1934,1
Well-3,1935,7
Well-3,1936,7
Well-3,1937,1
Well-3,1938,6
Well-3,1939,7
Well-3,1940,1
Well-3,1941,2
Well-3,1942,4
Well-3,1943,4
Well-3,1944,5
Well-3,1945,1
Well-3,1946,5
Well-3,1947,3
Well-3,1948,3
Well-3,1949,8
Well-3,1950,1
Well-3,1951,10
Well-3,1952,8
Well-3,1953,6
Well-3,1954,1
Well-3,1955,5
Well-3,1956,4
Well-3,1957,4
Well-3,1958,7
Well-3,1959,3
Well-3,1960,4
Well-3,1961,5
Well-3,1962,7
Well-3,1963,3
Well-3,1964,5
Well-3,1965,9
Well-3,1966,5
Well-3,1967,9
Well-3,1968,6
Well-3,1969,9
Well-3,1970,8
Well-3,1971,4
Well-3,1972,5
Well-3,1973,1
Well-3,1974,2
Well-3,1975,10
Well-3,1976,8
Well-3,1977,7
Well-3,1978,5
Well-3,1979,6
Well-3,1980,8
Well-3,1981,5
Well-3,1982,3
Well-3,1983,6
Well-3,1984,6
Well-3,1985,8
Well-3,1986,5
Well-3,1987,5
Well-3,1988,10
Well-3,1989,9
Well-3,1990,5
Well-3,1991,10
Well-3,1992,7
Well-3,1993,8
Well-3,1994,8
Well-3,1995,7
Well-3,1996,5
Well-3,1997,7
Well-3,1998,5
Well-3,1999,2
Well-3,2000,1
Well-3,2001,4
Well-3,2002,2
Well-3,2003,3
Well-3,2004,7
Well-3,2005,7
Well-3,2006,2
Well-3,2007,7
Well-3,2008,5
Well-3,2009,8
Well-3,2010,10
Well-3,2011,9
Well-3,2012,2
Well-3,2013,2
Well-3,2014,3
Well-3,2015,4
Well-3,2016,2
Well-3,2017,3
Well-3,2018,9
Well-3,2019,5
Well-3,2020,3
Well-3,2021,5
Well-3,2022,6
Well-3,2023,8
Well-3,2024,7
Well-3,2025,6
Well-3,2026,2
Well-3,2027,5
Well-3,2028,5
Well-3,2029,8
Well-3,2030,1
Well-3,2031,3
Well-3,2032,10
Well-3,2033,2
Well-3,2034,3
Well-3,2035,5
Well-3,2036,10
Well-3,2037,9
Well-3,2038,1
Well-3,2039,8
Well-3,2040,10
Well-3,2041,6
Well-3,2042,4
Well-3,2043,4
Well-3,2044,10
Well-3,2045,5
Well-3,2046,2
Well-3,2047,10
Well-3,2048,8
Well-3,2049,8
Well-3,2050,9
Well-3,2051,6
Well-3,2052,8
Well-3,2053,6
Well-3,2054,7
Well-3,2055,3
Well-3,2056,8
Well-3,2057,6
Well-3,2058,4
Well-3,2059,7
Well-3,2060,7
Well-3,2061,6
Well-3,2062,5
Well-3,2063,6
Well-3,2064,3
Well-3,2065,2
Well-3,2066,1
Well-3,2067,6
Well-3,2068,8
Well-3,2069,9
Well-3,2070,5
Well-3,2071,9
Well-3,2072,3
Well-3,2073,6
Well-3,2074,3
Well-3,2075,10
Well-3,2076,10
Well-3,2077,9
Well-3,2078,5
Well-3,2079,8
Well-3,2080,7
Well-3,2081,3
Well-3,2082,4
Well-3,2083,8
Well-3,2084,4
Well-3,2085,7
Well-3,2086,3
Well-3,2087,5
Well-3,2088,6
Well-3,2089,10
Well-3,2090,7
Well-3,2091,3
Well-3,2092,10
Well-3,2093,5
Well-3,2094,7
Well-3,2095,1
Well-3,2096,6
Well-3,2097,9
Well-3,2098,4
Well-3,2099,4
Well-3,2100,6
Well-3,2101,6
Well-3,2102,9
Well-3,2103,6
Well-3,2104,4
Well-3,2105,7
Well-3,2106,6
Well-3,2107,2
Well-3,2108,4
Well-3,2109,9
Well-3,2110,9
Well-3,2111,9
Well-3,2112,1
Well-3,2113,7
Well-3,2114,1
Well-3,2115,3
Well-3,2116,10
Well-3,2117,5
Well-3,2118,5
Well-3,2119,9
Well-3,2120,2
Well-3,2121,7
Well-3,2122,2
Well-3,2123,9
Well-3,2124,8
Well-3,2125,3
Well-3,2126,5
Well-3,2127,1
Well-3,2128,4
Well-3,2129,3
Well-3,2130,4
Well-3,2131,9
Well-3,2132,10
Well-3,2133,5
Well-3,2134,6
Well-3,2135,2
Well-3,2136,7
Well-3,2137,5
Well-3,2138,2
Well-3,2139,2
Well-3,2140,3
Well-3,2141,6
Well-3,2142,2
Well-3,2143,4
Well-3,2144,4
Well-3,2145,10
Well-3,2146,6
Well-3,2147,4
Well-3,2148,4
Well-3,2149,10
Well-3,2150,9
